"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Asia +","31","Area Harvested","1990","Ha","37461.00000","A "
"Asia +","31","Area Harvested","1989","Ha","36118.00000","A "
"Asia +","31","Area Harvested","1988","Ha","34951.00000","A "
"Asia +","31","Area Harvested","1987","Ha","29574.00000","A "
"Asia +","31","Area Harvested","1986","Ha","31194.00000","A "
"Asia +","31","Area Harvested","1985","Ha","34344.00000","A "
"Asia +","31","Area Harvested","1984","Ha","30361.00000","A "
"Asia +","31","Area Harvested","1983","Ha","28372.00000","A "
"Asia +","31","Area Harvested","1982","Ha","29007.00000","A "
"Asia +","31","Area Harvested","1981","Ha","25903.00000","A "
"Asia +","31","Area Harvested","1980","Ha","20310.00000","A "
"Asia +","31","Area Harvested","1979","Ha","18225.00000","A "
"Asia +","31","Area Harvested","1978","Ha","22345.00000","A "
"Asia +","31","Area Harvested","1977","Ha","23111.00000","A "
"Asia +","31","Area Harvested","1976","Ha","17825.00000","A "
"Asia +","31","Area Harvested","1975","Ha","14374.00000","A "
"Asia +","31","Area Harvested","1974","Ha","14613.00000","A "
"Asia +","31","Area Harvested","1973","Ha","13930.00000","A "
"Asia +","31","Area Harvested","1972","Ha","12669.00000","A "
"Asia +","31","Area Harvested","1971","Ha","10218.00000","A "
"Asia +","31","Area Harvested","1970","Ha","12117.00000","A "
"Asia +","31","Area Harvested","1969","Ha","11466.00000","A "
"Asia +","31","Area Harvested","1968","Ha","11765.00000","A "
"Asia +","31","Area Harvested","1967","Ha","11663.00000","A "
"Asia +","31","Area Harvested","1966","Ha","11561.00000","A "
"Asia +","31","Area Harvested","1965","Ha","10669.00000","A "
"Asia +","31","Area Harvested","1964","Ha","10698.00000","A "
"Asia +","31","Area Harvested","1963","Ha","9897.00000","A "
"Asia +","31","Area Harvested","1962","Ha","9816.00000","A "
"Asia +","31","Area Harvested","1961","Ha","9725.00000","A "
"Asia +","41","Yield","2007","Hg/Ha","99278.00000","A "
"Asia +","41","Yield","2006","Hg/Ha","113636.00000","A "
"Asia +","41","Yield","2005","Hg/Ha","119869.00000","A "
"Asia +","41","Yield","2004","Hg/Ha","118149.00000","A "
"Asia +","41","Yield","2003","Hg/Ha","115516.00000","A "
"Asia +","41","Yield","2002","Hg/Ha","126083.00000","A "
"Asia +","41","Yield","2001","Hg/Ha","109721.00000","A "
"Asia +","41","Yield","2000","Hg/Ha","102008.00000","A "
"Asia +","41","Yield","1999","Hg/Ha","97509.00000","A "
"Asia +","41","Yield","1998","Hg/Ha","96970.00000","A "
"Asia +","41","Yield","1997","Hg/Ha","109451.00000","A "
"Asia +","41","Yield","1996","Hg/Ha","87208.00000","A "
"Asia +","41","Yield","1995","Hg/Ha","82681.00000","A "
"Asia +","41","Yield","1994","Hg/Ha","71339.00000","A "
"Asia +","41","Yield","1993","Hg/Ha","59398.00000","A "
"Asia +","41","Yield","1992","Hg/Ha","51388.00000","A "
"Asia +","41","Yield","1991","Hg/Ha","44212.00000","A "
"Asia +","41","Yield","1990","Hg/Ha","42962.00000","A "
"Asia +","41","Yield","1989","Hg/Ha","29390.00000","A "
"Asia +","41","Yield","1988","Hg/Ha","34495.00000","A "
"Asia +","41","Yield","1987","Hg/Ha","72384.00000","A "
"Asia +","41","Yield","1986","Hg/Ha","51767.00000","A "
"Asia +","41","Yield","1985","Hg/Ha","46858.00000","A "
"Asia +","41","Yield","1984","Hg/Ha","43612.00000","A "
"Asia +","41","Yield","1983","Hg/Ha","45298.00000","A "
"Asia +","41","Yield","1982","Hg/Ha","40190.00000","A "
"Asia +","41","Yield","1981","Hg/Ha","40749.00000","A "
"Asia +","41","Yield","1980","Hg/Ha","52158.00000","A "
"Asia +","41","Yield","1979","Hg/Ha","54584.00000","A "
"Asia +","41","Yield","1978","Hg/Ha","44088.00000","A "
"Asia +","41","Yield","1977","Hg/Ha","46527.00000","A "
"Asia +","41","Yield","1976","Hg/Ha","48546.00000","A "
"Asia +","41","Yield","1975","Hg/Ha","65408.00000","A "
"Asia +","41","Yield","1974","Hg/Ha","61760.00000","A "
"Asia +","41","Yield","1973","Hg/Ha","50117.00000","A "
"Asia +","41","Yield","1972","Hg/Ha","54043.00000","A "
"Asia +","41","Yield","1971","Hg/Ha","49759.00000","A "
"Asia +","41","Yield","1970","Hg/Ha","45592.00000","A "
"Asia +","41","Yield","1969","Hg/Ha","52707.00000","A "
"Asia +","41","Yield","1968","Hg/Ha","58802.00000","A "
"Asia +","41","Yield","1967","Hg/Ha","60457.00000","A "
"Asia +","41","Yield","1966","Hg/Ha","59021.00000","A "
"Asia +","41","Yield","1965","Hg/Ha","49053.00000","A "
"Asia +","41","Yield","1964","Hg/Ha","47689.00000","A "
"Asia +","41","Yield","1963","Hg/Ha","45968.00000","A "
"Asia +","41","Yield","1962","Hg/Ha","45074.00000","A "
"Asia +","41","Yield","1961","Hg/Ha","45408.00000","A "
"Asia +","51","Production Quantity","2007","tonnes","413315.00000","A "
"Asia +","51","Production Quantity","2006","tonnes","446977.00000","A "
"Asia +","51","Production Quantity","2005","tonnes","483456.00000","A "
"Asia +","51","Production Quantity","2004","tonnes","432355.00000","A "
"Asia +","51","Production Quantity","2003","tonnes","438488.00000","A "
"Asia +","51","Production Quantity","2002","tonnes","452059.00000","A "
"Asia +","51","Production Quantity","2001","tonnes","338535.00000","A "
"Asia +","51","Production Quantity","2000","tonnes","340005.00000","A "
"Asia +","51","Production Quantity","1999","tonnes","299509.00000","A "
"Asia +","51","Production Quantity","1998","tonnes","292609.00000","A "
"Asia +","51","Production Quantity","1997","tonnes","302754.00000","A "
"Asia +","51","Production Quantity","1996","tonnes","312546.00000","A "
"Asia +","51","Production Quantity","1995","tonnes","299082.00000","A "
"Asia +","51","Production Quantity","1994","tonnes","222478.00000","A "
"Asia +","51","Production Quantity","1993","tonnes","200588.00000","A "
"Asia +","51","Production Quantity","1992","tonnes","222197.00000","A "
"Asia +","51","Production Quantity","1991","tonnes","177050.00000","A "
"Asia +","51","Production Quantity","1990","tonnes","160942.00000","A "
"Asia +","51","Production Quantity","1989","tonnes","106152.00000","A "
"Asia +","51","Production Quantity","1988","tonnes","120564.00000","A "
"Asia +","51","Production Quantity","1987","tonnes","214071.00000","A "
"Asia +","51","Production Quantity","1986","tonnes","161482.00000","A "
"Asia +","51","Production Quantity","1985","tonnes","160932.00000","A "
"Asia +","51","Production Quantity","1984","tonnes","132411.00000","A "
"Asia +","51","Production Quantity","1983","tonnes","128520.00000","A "
"Asia +","51","Production Quantity","1982","tonnes","116580.00000","A "
"Asia +","51","Production Quantity","1981","tonnes","105553.00000","A "
"Asia +","51","Production Quantity","1980","tonnes","105934.00000","A "
"Asia +","51","Production Quantity","1979","tonnes","99480.00000","A "
"Asia +","51","Production Quantity","1978","tonnes","98515.00000","A "
"Asia +","51","Production Quantity","1977","tonnes","107529.00000","A "
"Asia +","51","Production Quantity","1976","tonnes","86535.00000","A "
"Asia +","51","Production Quantity","1975","tonnes","94018.00000","A "
"Asia +","51","Production Quantity","1974","tonnes","90250.00000","A "
"Asia +","51","Production Quantity","1973","tonnes","69814.00000","A "
"Asia +","51","Production Quantity","1972","tonnes","68468.00000","A "
"Asia +","51","Production Quantity","1971","tonnes","50844.00000","A "
"Asia +","51","Production Quantity","1970","tonnes","55245.00000","A "
"Asia +","51","Production Quantity","1969","tonnes","60434.00000","A "
"Asia +","51","Production Quantity","1968","tonnes","69181.00000","A "
"Asia +","51","Production Quantity","1967","tonnes","70511.00000","A "
"Asia +","51","Production Quantity","1966","tonnes","68235.00000","A "
"Asia +","51","Production Quantity","1965","tonnes","52335.00000","A "
"Asia +","51","Production Quantity","1964","tonnes","51018.00000","A "
"Asia +","51","Production Quantity","1963","tonnes","45495.00000","A "
"Asia +","51","Production Quantity","1962","tonnes","44245.00000","A "
"Asia +","51","Production Quantity","1961","tonnes","44160.00000","A "
"Australia","31","Area Harvested","2007","Ha","7000.00000","F "
"Australia","31","Area Harvested","2006","Ha","6200.00000","F "
"Australia","31","Area Harvested","2005","Ha","7000.00000","F "
"Australia","31","Area Harvested","2004","Ha","8000.00000","F "
"Australia","31","Area Harvested","2003","Ha","8000.00000","F "
"Australia","31","Area Harvested","2002","Ha","6000.00000","F "
"Australia","31","Area Harvested","2001","Ha","6500.00000","F "
"Australia","31","Area Harvested","2000","Ha","6000.00000","F "
"Australia","31","Area Harvested","1999","Ha","6000.00000","F "
"Australia","31","Area Harvested","1998","Ha","5000.00000","F "
"Australia","31","Area Harvested","1997","Ha","5000.00000","F "
"Australia","31","Area Harvested","1996","Ha","4100.00000","F "
"Australia","31","Area Harvested","1995","Ha","3900.00000","F "
"Australia","31","Area Harvested","1994","Ha","3500.00000","F "
"Australia","31","Area Harvested","1993","Ha","3200.00000","F "
"Australia","31","Area Harvested","1992","Ha","3200.00000","F "
"Australia","31","Area Harvested","1991","Ha","3000.00000","F "
"Australia","31","Area Harvested","1990","Ha","2900.00000","F "
"Australia","31","Area Harvested","1989","Ha","3100.00000","F "
"Australia","31","Area Harvested","1988","Ha","3100.00000","F "
"Australia","31","Area Harvested","1987","Ha","3000.00000","F "
"Australia","31","Area Harvested","1986","Ha","3000.00000","F "
"Australia","31","Area Harvested","1985","Ha","2700.00000","F "
"Australia","31","Area Harvested","1984","Ha","0.00000","NR"
"Australia","31","Area Harvested","1983","Ha","0.00000","NR"
"Australia","31","Area Harvested","1982","Ha","0.00000","NR"
"Australia","31","Area Harvested","1981","Ha","0.00000","NR"
"Australia","31","Area Harvested","1980","Ha","0.00000","NR"
"Australia","31","Area Harvested","1979","Ha","0.00000","NR"
"Australia","31","Area Harvested","1978","Ha","0.00000","NR"
"Australia","31","Area Harvested","1977","Ha","0.00000","NR"
"Australia","31","Area Harvested","1976","Ha","0.00000","NR"
"Australia","31","Area Harvested","1975","Ha","0.00000","NR"
"Australia","31","Area Harvested","1974","Ha","0.00000","NR"
"Australia","31","Area Harvested","1973","Ha","0.00000","NR"
"Australia","31","Area Harvested","1972","Ha","0.00000","NR"
"Australia","31","Area Harvested","1971","Ha","0.00000","NR"
"Australia","31","Area Harvested","1970","Ha","0.00000","NR"
"Australia","31","Area Harvested","1969","Ha","0.00000","NR"
"Australia","31","Area Harvested","1968","Ha","0.00000","NR"
"Australia","31","Area Harvested","1967","Ha","0.00000","NR"
"Australia","31","Area Harvested","1966","Ha","0.00000","NR"
"Australia","31","Area Harvested","1965","Ha","0.00000","NR"
"Australia","31","Area Harvested","1964","Ha","0.00000","NR"
"Australia","31","Area Harvested","1963","Ha","0.00000","NR"
"Australia","31","Area Harvested","1962","Ha","0.00000","NR"
"Australia","31","Area Harvested","1961","Ha","0.00000","NR"
"Australia","41","Yield","2007","Hg/Ha","67482.00000","Fc"
"Australia","41","Yield","2006","Hg/Ha","55567.00000","Fc"
"Australia","41","Yield","2005","Hg/Ha","46620.00000","Fc"
"Australia","41","Yield","2004","Hg/Ha","52371.00000","Fc"
"Australia","41","Yield","2003","Hg/Ha","50663.00000","Fc"
"Australia","41","Yield","2002","Hg/Ha","47475.00000","Fc"
"Australia","41","Yield","2001","Hg/Ha","45898.00000","Fc"
"Australia","41","Yield","2000","Hg/Ha","39960.00000","Fc"
"Australia","41","Yield","1999","Hg/Ha","40518.00000","Fc"
"Australia","41","Yield","1998","Hg/Ha","40348.00000","Fc"
"Australia","41","Yield","1997","Hg/Ha","40144.00000","Fc"
"Australia","41","Yield","1996","Hg/Ha","40039.00000","Fc"
"Australia","41","Yield","1995","Hg/Ha","40102.00000","Fc"
"Australia","41","Yield","1994","Hg/Ha","40000.00000","Fc"
"Australia","41","Yield","1993","Hg/Ha","40390.00000","Fc"
"Australia","41","Yield","1992","Hg/Ha","40390.00000","Fc"
"Australia","41","Yield","1991","Hg/Ha","38473.00000","Fc"
"Australia","41","Yield","1990","Hg/Ha","41396.00000","Fc"
"Australia","41","Yield","1989","Hg/Ha","36819.00000","Fc"
"Australia","41","Yield","1988","Hg/Ha","35748.00000","Fc"
"Australia","41","Yield","1987","Hg/Ha","32660.00000","Fc"
"Australia","41","Yield","1986","Hg/Ha","32333.00000","Fc"
"Australia","41","Yield","1985","Hg/Ha","25925.00000","Fc"
"Australia","41","Yield","1984","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1983","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1982","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1981","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1980","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1979","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1978","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1977","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1976","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1975","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1974","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1973","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1972","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1971","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1970","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1969","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1968","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1967","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1966","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1965","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1964","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1963","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1962","Hg/Ha","0.00000","NR"
"Australia","41","Yield","1961","Hg/Ha","0.00000","NR"
"Australia","51","Production Quantity","2007","tonnes","47238.00000",""
"Australia","51","Production Quantity","2006","tonnes","34452.00000",""
"Australia","51","Production Quantity","2005","tonnes","32634.00000",""
"Australia","51","Production Quantity","2004","tonnes","41897.00000",""
"Australia","51","Production Quantity","2003","tonnes","40531.00000",""
"Australia","51","Production Quantity","2002","tonnes","28485.00000",""
"Australia","51","Production Quantity","2001","tonnes","29834.00000",""
"Australia","51","Production Quantity","2000","tonnes","23976.00000",""
"Australia","51","Production Quantity","1999","tonnes","24311.00000",""
"Australia","51","Production Quantity","1998","tonnes","20174.00000",""
"Australia","51","Production Quantity","1997","tonnes","20072.00000",""
"Australia","51","Production Quantity","1996","tonnes","16416.00000",""
"Australia","51","Production Quantity","1995","tonnes","15640.00000",""
"Australia","51","Production Quantity","1994","tonnes","14000.00000","F "
"Australia","51","Production Quantity","1993","tonnes","12925.00000",""
"Australia","51","Production Quantity","1992","tonnes","12925.00000",""
"Australia","51","Production Quantity","1991","tonnes","11542.00000",""
"Australia","51","Production Quantity","1990","tonnes","12005.00000",""
"Australia","51","Production Quantity","1989","tonnes","11414.00000",""
"Australia","51","Production Quantity","1988","tonnes","11082.00000",""
"Australia","51","Production Quantity","1987","tonnes","9798.00000",""
"Australia","51","Production Quantity","1986","tonnes","9700.00000",""
"Australia","51","Production Quantity","1985","tonnes","7000.00000",""
"Australia","51","Production Quantity","1984","tonnes","6200.00000",""
"Australia","51","Production Quantity","1983","tonnes","5400.00000",""
"Australia","51","Production Quantity","1982","tonnes","3400.00000",""
"Australia","51","Production Quantity","1981","tonnes","2400.00000",""
"Australia","51","Production Quantity","1980","tonnes","1700.00000",""
